"","Pyruvate7a","Pyruvate7b","Pyruvate5a","Pyruvate5b","logFC","logCPM","PValue","FDR_pyr7_vs_pyr5"
"MT1820",54.2702303273802,19.3145854129528,50.3612884903876,43.94517596079,0.39039656420558,5.9611509602828,0.803676911790316,1
"MT1820.1",75.9783224583322,115.887512477717,90.6503192826977,43.94517596079,-0.499174533584464,6.68923934214767,0.390433055771952,1
"MT1821",21.7080921309521,144.859390597146,110.794834678853,109.862939901975,0.359955658057172,6.88953204199106,0.597235532276688,1
"MT1821.1",54.2702303273802,67.6010489453349,40.2890307923101,32.9588819705925,-0.717643231100709,6.12584910875221,0.359452376805621,1
"MT1822",21.7080921309521,19.3145854129528,10.0722576980775,0,-1.73056190480197,5.07267398978805,0.375045786395983,1
"MT1823",54.2702303273802,38.6291708259056,20.144515396155,21.972587980395,-1.08354059644987,5.76602737000913,0.266960782454951,1
"MT1824",65.1242763928562,96.5729270647641,50.3612884903876,32.9588819705925,-0.93869667037991,6.36865601933498,0.151769453847829,0.941686100354708
"MT1825",75.9783224583322,115.887512477717,0,21.972587980395,-3.05913920881198,6.22626601576094,0.000222369563348357,0.0145930025947359
"MT1826",21.7080921309521,28.9718781194292,20.144515396155,10.9862939901975,-0.654196260945103,5.37171961649524,0.726602558694758,1
"MT1828",0,9.65729270647641,20.144515396155,21.972587980395,1.80053024104037,5.07371192462584,0.375045786395983,1
"MT1829",43.4161842619041,57.9437562388585,120.86709237693,120.849233892173,1.22109325221976,6.73219966384399,0.0351910258029816,0.516037108008903
"MT1830",43.4161842619041,0,20.144515396155,43.94517596079,0.583769024558346,5.54881499728134,0.7842675547455,1
"MT1831",86.8323685238083,48.2864635323821,80.5780615846201,32.9588819705925,-0.199624438013998,6.37334023988648,0.8436045433218,1
"MT1832",108.54046065476,115.887512477717,161.15612316924,87.8903519215801,0.162630797926511,7.12492184068072,0.887782375070986,1
"MT1833",510.140165077374,608.409440508014,705.058038865426,593.259875470666,0.212947636367342,9.28869840053629,0.370363394747938,1
"MT1834",21.7080921309521,38.6291708259056,10.0722576980775,32.9588819705925,-0.518175190573003,5.5427951507328,0.753951313556068,1
"MT1835",10.854046065476,9.65729270647641,10.0722576980775,0,-0.814072590499703,4.83198953301125,0.999999999999731,1
"MT1837",10.854046065476,0,20.144515396155,0,0.872390163212069,4.8326819294077,1,1
"MT1838",108.54046065476,135.20209789067,100.722576980775,142.821821872568,-0.0202183976475159,7.1548532945825,1,1
"MT1838.1",21.7080921309521,0,0,32.9588819705925,0.566625370786285,5.07803179584741,1,1
"MT1839",0,9.65729270647641,10.0722576980775,21.972587980395,1.41314753174724,4.95864663393279,0.625027471837527,1
"MT1840",43.4161842619041,67.6010489453349,30.2167730942326,21.972587980395,-1.06074443299205,5.95473048459624,0.210247784607271,1
"MT1842",86.8323685238083,125.544805184193,110.794834678853,32.9588819705925,-0.538410087596687,6.79214318007526,0.351702522017708,1
"MT1843",195.372829178569,125.544805184193,151.083865471163,131.83552788237,-0.160271959876951,7.42041628203607,0.710057155592163,1
"MT1844",358.183520160709,270.40419578134,251.806442451938,274.657349754938,-0.247245284752123,8.27146690563816,0.487061127200032,1
"MT1845",358.183520160709,173.831268716575,322.312246338481,252.684761774543,0.133064690860341,8.21244186737367,0.824502228706178,1
"MT1846",108.54046065476,67.6010489453349,100.722576980775,120.849233892173,0.340401820144429,6.90126039884624,0.628946895795875,1
"MT1847",141.102598851188,193.145854129528,70.5058038865426,175.78070384316,-0.468234012346,7.37336705891346,0.406993091337282,1
"MT1849",10.854046065476,0,10.0722576980775,54.9314699509875,2.36478306639979,5.28507734432733,0.171588667060468,1
"MT1849.1",0,0,10.0722576980775,10.9862939901975,3.18792313759776,4.69578564395838,0.500018315564786,1
"MT1850",10.854046065476,19.3145854129528,20.144515396155,10.9862939901975,0.0370939398197368,5.17937606152272,1,1
"MT1851",32.5621381964281,9.65729270647641,0,0,-4.07129785071849,4.95944652590598,0.130496719129575,0.888102671854049
"MT1853",10.854046065476,9.65729270647641,0,21.972587980395,0.0357851906075396,4.95981219843743,1,1
"MT1854",0,0,10.0722576980775,10.9862939901975,3.18792313759776,4.69578564395838,0.500018315564786,1
"MT1854.1",10.854046065476,77.2583416518113,201.44515396155,197.753291823555,2.08922905196955,7.15502482741899,1.89898894173867e-05,0.00205258363555577
"MT1855",10.854046065476,48.2864635323821,120.86709237693,65.9177639411851,1.58514605266285,6.369960689734,0.0296943554028897,0.476536052862967
"MT1856",32.5621381964281,9.65729270647641,161.15612316924,208.739585813753,3.0910638781595,6.93679131867404,4.60802120653722e-07,7.69748997001103e-05
"MT1856.1",0,9.65729270647641,30.2167730942326,21.972587980395,2.10560570667878,5.18022345443053,0.218801510638849,1
"MT1857",43.4161842619041,48.2864635323821,161.15612316924,120.849233892173,1.59817284185306,6.83360795381639,0.00395624642586399,0.133387207477525
"MT1858",65.1242763928562,106.230219771241,120.86709237693,153.808115862765,0.646270355684991,7.0461753184656,0.230132456718014,1
"MT1859",75.9783224583322,48.2864635323821,80.5780615846201,87.8903519215801,0.447109140358725,6.54638265027253,0.571787328015278,1
"MT1860",65.1242763928562,48.2864635323821,100.722576980775,76.9040579313826,0.656096991987493,6.5443797670815,0.345177411835439,1
"MT1861",32.5621381964281,67.6010489453349,20.144515396155,21.972587980395,-1.23155582650662,5.82882534816232,0.179677318514678,1
"MT1862",54.2702303273802,28.9718781194292,50.3612884903876,65.9177639411851,0.486579041971172,6.13166490190619,0.64772202229956,1
"MT1863",97.6864145892843,173.831268716575,110.794834678853,109.862939901975,-0.316775998184467,7.17521264856292,0.577713338526686,1
"MT1864",75.9783224583322,115.887512477717,40.2890307923101,65.9177639411851,-0.869766703875036,6.57972485249405,0.136253646260443,0.906935981805662
"MT1866",21.7080921309521,38.6291708259056,70.5058038865426,21.972587980395,0.602297499742388,5.89339799343746,0.62918075539263,1
"MT1867",32.5621381964281,86.9156343582877,80.5780615846201,32.9588819705925,-0.0814570391221156,6.32081316581959,1,1
"MT1868",86.8323685238083,96.5729270647641,30.2167730942326,43.94517596079,-1.29261616845703,6.41575484015708,0.0433797363942942,0.563323431975375
"MT1869",260.497105571425,338.005244726674,362.601277130791,340.575113696123,0.224012331019039,8.43676187476912,0.461557354370596,1
"MT1870",43.4161842619041,38.6291708259056,30.2167730942326,87.8903519215801,0.489126152864576,6.13240674464537,0.661447009332559,1
"MT1871",65.1242763928562,28.9718781194292,50.3612884903876,43.94517596079,0.0390732032186225,6.07627601104332,1,1
"MT1872",0,0,10.0722576980775,10.9862939901975,3.18792313759776,4.69578564395838,0.500018315564786,1
"MT1873",32.5621381964281,77.2583416518113,30.2167730942326,21.972587980395,-1.05887912320166,5.95310117339072,0.22157944621014,1
"MT1874",86.8323685238083,48.2864635323821,40.2890307923101,76.9040579313826,-0.196790368237898,6.3777923041554,0.839621413522642,1
"MT1875",293.059243767853,366.977122846104,221.589669357705,252.684761774543,-0.485969243992905,8.25192489050663,0.13403015638219,0.898732332807692
"MT1876",271.351151636901,299.376073900769,161.15612316924,208.739585813753,-0.632988390948872,8.00070964498279,0.0749787531716243,0.713852118926734
"MT1877",141.102598851188,86.9156343582877,100.722576980775,76.9040579313826,-0.32883450020186,6.92958775989484,0.531566555304765,1
"MT1879",206.226875244045,202.803146836005,151.083865471163,175.78070384316,-0.324948542457157,7.67716446670932,0.423284138146516,1
"MT1880",238.789013440473,251.089610368387,221.589669357705,307.61623172553,0.100390694780427,8.10383113266852,0.779621043450621,1
"MT1881",10.854046065476,48.2864635323821,10.0722576980775,32.9588819705925,-0.502621289581292,5.54106226868097,0.777309828385028,1
"MT1884",238.789013440473,309.033366607245,181.300638565395,197.753291823555,-0.539820987255285,7.98340570130866,0.139011497429139,0.917176396861915
"MT1885",238.789013440473,289.718781194292,211.517411659628,252.684761774543,-0.198118099224064,8.07207994932253,0.632569695422251,1
"MT1886",0,9.65729270647641,30.2167730942326,21.972587980395,2.10560570667878,5.18022345443053,0.218801510638849,1
"MT1888",21.7080921309521,0,30.2167730942326,10.9862939901975,0.950596959714135,5.18185375185576,0.693523648743765,1
"MT1889",54.2702303273802,86.9156343582877,20.144515396155,87.8903519215801,-0.427069662692421,6.37380812575041,0.575797442358987,1
"MT1890",141.102598851188,86.9156343582877,130.939350075008,87.8903519215801,-0.0289330750044489,7.04714339821121,1,1
"MT1891",97.6864145892843,222.117732248957,130.939350075008,98.8766459117776,-0.488821456733608,7.31761737121771,0.336770021601431,1
"MT1892",119.394506720236,86.9156343582877,211.517411659628,76.9040579313826,0.507827143050696,7.17808959132813,0.392556692333223,1
"MT1893",108.54046065476,77.2583416518113,60.4335461884651,65.9177639411851,-0.535632671824783,6.62272762405873,0.361860029788788,1
"MT1894",21.7080921309521,38.6291708259056,60.4335461884651,65.9177639411851,1.00983644251603,6.07398205527632,0.238040131573477,1
"MT1895",54.2702303273802,38.6291708259056,70.5058038865426,43.94517596079,0.321573054523471,6.18086241648956,0.823867459068394,1
"MT1896",21.7080921309521,19.3145854129528,0,0,-4.0686936455714,4.95759692947398,0.125027473850233,0.876191495173839
"MT1898",65.1242763928562,38.6291708259056,60.4335461884651,54.9314699509875,0.173530017620651,6.23326296534604,0.999999999999956,1
"MT1899",10.854046065476,19.3145854129528,40.2890307923101,21.972587980395,0.981248833102137,5.45962677492519,0.507884605650557,1
"MT1900",21.7080921309521,0,20.144515396155,43.94517596079,1.51053708610427,5.37756260538005,0.301459052205166,1
"MT1901",0,19.3145854129528,20.144515396155,43.94517596079,1.51557029783576,5.37401714635162,0.304323253662336,1
"MT1902",43.4161842619041,48.2864635323821,141.011607773085,197.753291823555,1.84184440558003,6.99413033568915,0.000528894856617143,0.0282158539899857
"MT1903",130.248552785712,125.544805184193,80.5780615846201,65.9177639411851,-0.785698386596863,6.92582024944253,0.108380270010048,0.863436773267604
"MT1904",282.205197702377,309.033366607245,60.4335461884651,109.862939901975,-1.80054751762089,7.72611116535485,5.0317254905565e-06,0.000616386372593171
"MT1905",119.394506720236,135.20209789067,10.0722576980775,54.9314699509875,-1.97514531819006,6.65660903832074,0.000883574182453641,0.042170585980742
"MT1906",21.7080921309521,19.3145854129528,0,0,-4.0686936455714,4.95759692947398,0.125027473850233,0.876191495173839
"MT1907",43.4161842619041,19.3145854129528,30.2167730942326,65.9177639411851,0.604491058714704,5.90152460407166,0.614123559572114,1
"MT1908",173.664737047617,164.173976010099,70.5058038865426,109.862939901975,-0.906629143364968,7.23126431127416,0.038464293003921,0.530141281103909
"MT1910",0,9.65729270647641,0,10.9862939901975,0.0321580503459444,4.6950846529921,1,1
"MT1911",32.5621381964281,48.2864635323821,90.6503192826977,21.972587980395,0.481213088963751,6.12384326613499,0.682443811750009,1
"MT1912",184.518783113093,164.173976010099,201.44515396155,175.78070384316,0.120992031720315,7.65920493539191,0.909146010359665,1
"MT1913",10.854046065476,0,20.144515396155,10.9862939901975,1.41312602520962,4.95914845107755,0.625027471837527,1
"MT1914",21.7080921309521,19.3145854129528,30.2167730942326,21.972587980395,0.342894926321516,5.4607323427347,0.999999999999914,1
"MT1915",21.7080921309521,48.2864635323821,40.2890307923101,76.9040579313826,0.672948576905174,6.07456869910229,0.480829069645148,1
"MT1916",54.2702303273802,28.9718781194292,10.0722576980775,10.9862939901975,-1.83714291379985,5.54418420010606,0.109439390656047,0.863436773267604
"MT1917",54.2702303273802,96.5729270647641,70.5058038865426,32.9588819705925,-0.533548446182507,6.41180263754045,0.431041694979545,1
"MT1918",65.1242763928562,77.2583416518113,60.4335461884651,120.849233892173,0.316685451920703,6.66149187503559,0.72714003430502,1
"MT1919",162.81069098214,106.230219771241,70.5058038865426,43.94517596079,-1.18409111744772,6.86523829497027,0.0224950338404977,0.409187122690814
"MT1920",531.848257208326,434.578171791439,181.300638565395,395.50658364711,-0.751286396317759,8.66423708593097,0.0344864307835699,0.516037108008903
"MT1921",1356.7557581845,1496.88036950384,715.130296563504,823.972049264813,-0.895933487685933,10.1288680025067,9.3898253021792e-08,1.72538039927543e-05
"MT1922",10.854046065476,19.3145854129528,0,0,-3.68202728368998,4.83129738157588,0.250027473347021,1
"MT1923",21.7080921309521,38.6291708259056,0,10.9862939901975,-2.28655655407887,5.27833255671949,0.125048078357077,0.876191495173839
"MT1924",21.7080921309521,9.65729270647641,30.2167730942326,21.972587980395,0.729548956911426,5.3743192415111,0.726602558694758,1
"MT1925",119.394506720236,67.6010489453349,60.4335461884651,65.9177639411851,-0.535829836202348,6.62416347757249,0.363578372086313,1
"MT1926",86.8323685238083,57.9437562388585,50.3612884903876,54.9314699509875,-0.43601219500856,6.37501162686185,0.541435945344109,1
"MT1927",43.4161842619041,38.6291708259056,10.0722576980775,43.94517596079,-0.613292480753255,5.76742629429167,0.582343129334709,1
"MT1928",65.1242763928562,9.65729270647641,40.2890307923101,32.9588819705925,0.0257222012954646,5.83687428384886,1,1
"MT1929",227.934967374997,318.690659313722,181.300638565395,120.849233892173,-0.849801607737499,7.87177527974492,0.0210615679496072,0.403472323909438
"MT1930",21.7080921309521,48.2864635323821,0,10.9862939901975,-2.50056476906124,5.37041392404491,0.0703525674986544,0.685797574423222
"MT1931",21.7080921309521,19.3145854129528,0,54.9314699509875,0.363067372474311,5.46457554651977,0.999999999999991,1
"MT1931.1",564.410395404754,589.094855095061,201.44515396155,230.712173794148,-1.4163705865379,8.70715296546404,1.81265745713143e-07,3.17215054998e-05
"MT1932",151.956644916664,222.117732248957,130.939350075008,131.83552788237,-0.519151624226914,7.49725785278613,0.225419453409094,1
"MT1933",86.8323685238083,280.061488487816,110.794834678853,109.862939901975,-0.749385550772338,7.40463767941008,0.155702314406698,0.958469020845253
"MT1934",423.307796553565,627.724025920967,493.540627205798,384.520289656913,-0.262832688153811,8.97830902547189,0.384173719675651,1
"MT1935",271.351151636901,222.117732248957,282.023215546171,329.588819705925,0.311398939141003,8.21097133196165,0.319564647686915,1
"MT1936",32.5621381964281,67.6010489453349,50.3612884903876,32.9588819705925,-0.274059574330102,6.06971502720543,0.814590538052361,1
"MT1940",0,9.65729270647641,0,10.9862939901975,0.0321580503459444,4.6950846529921,1,1
"MT1941",130.248552785712,115.887512477717,110.794834678853,131.83552788237,-0.0209893004796431,7.15643084501736,1,1
"MT1942",65.1242763928562,57.9437562388585,20.144515396155,32.9588819705925,-1.18357441931362,6.0171157252061,0.143587638792327,0.921413995522601
"MT1943",10.854046065476,38.6291708259056,0,32.9588819705925,-0.630056196528121,5.37253438805764,0.760744272919737,1
"MT1944",32.5621381964281,19.3145854129528,30.2167730942326,32.9588819705925,0.289955474254473,5.62276658103081,0.999999999999889,1
"MT1946",10.854046065476,0,10.0722576980775,0,0.0321365424693356,4.69559920884647,1,1
"MT1947",10.854046065476,19.3145854129528,20.144515396155,65.9177639411851,1.38882926196824,5.62436470916108,0.255308504688374,1
"MT1949",0,19.3145854129528,10.0722576980775,10.9862939901975,0.0357311384646118,4.95661523101442,1,1
"MT1950",173.664737047617,212.460439542481,221.589669357705,219.72587980395,0.184165252451253,7.83141806875956,0.595387754253879,1
"MT1951",130.248552785712,48.2864635323821,80.5780615846201,76.9040579313826,-0.14456499779952,6.70043945610206,0.870799990688657,1
"MT1952",130.248552785712,115.887512477717,110.794834678853,153.808115862765,0.0983907255333595,7.20919550504901,0.999999999999999,1
"MT1953",97.6864145892843,86.9156343582877,50.3612884903876,65.9177639411851,-0.658509172708822,6.58314722746097,0.265185733971568,1
"MT1954",43.4161842619041,28.9718781194292,20.144515396155,21.972587980395,-0.732217233669965,5.62196319710697,0.54891074151939,1
"MT1955",184.518783113093,144.859390597146,90.6503192826977,87.8903519215801,-0.863715494344471,7.2063097093056,0.0505527341949522,0.617213615170928
"MT1956",21.7080921309521,38.6291708259056,20.144515396155,43.94517596079,0.0385969900409394,5.69528852223635,1,1
"MT1957",21.7080921309521,38.6291708259056,10.0722576980775,76.9040579313826,0.459821700341879,5.83570158982493,0.821917875214767,1
"MT1958",10.854046065476,0,20.144515396155,0,0.871937108899647,4.8326819294077,1,1
"MT1959",130.248552785712,241.43231766191,191.372896263473,120.849233892173,-0.257059156003417,7.59272665323192,0.592910138286908,1
"MT1960",10.854046065476,0,0,10.9862939901975,0.032145717259992,4.69697682142797,1,1
"MT1961",21.7080921309521,19.3145854129528,40.2890307923101,32.9588819705925,0.808822963477068,5.62168226115455,0.54891074151939,1
"MT1962",43.4161842619041,38.6291708259056,60.4335461884651,76.9040579313826,0.722726532927481,6.23357602354979,0.383495074530017,1
"MT1963",10.854046065476,19.3145854129528,30.2167730942326,32.9588819705925,0.981258004516902,5.46090645071276,0.507884605650557,1
"MT1964",10.854046065476,0,40.2890307923101,21.972587980395,2.35728091849203,5.28115322955828,0.125048078357077,0.876191495173839
"MT1965",0,9.65729270647641,30.2167730942326,0,1.40648939767118,4.9559525969849,0.659446029791023,1
"MT1966",260.497105571425,299.376073900769,271.950957848093,241.698467784345,-0.125560479605503,8.1775878051408,0.782132861765806,1
"MT1968",32.5621381964281,9.65729270647641,30.2167730942326,0,-0.369567437194555,5.28013717556023,1,1
"MT1969",227.934967374997,135.20209789067,60.4335461884651,153.808115862765,-0.760979027792993,7.35776201906576,0.134259605635761,0.898732332807692
"MT1970",65.1242763928562,38.6291708259056,70.5058038865426,54.9314699509875,0.29641883710451,6.28180530717449,0.831879637811703,1
"MT1971",10.854046065476,19.3145854129528,0,109.862939901975,1.74196019234047,5.77286841080839,0.23891501222035,1
"MT1972",0,9.65729270647641,10.0722576980775,21.972587980395,1.41314753174724,4.95864663393279,0.625027471837527,1
"MT1973",10.854046065476,19.3145854129528,50.3612884903876,21.972587980395,1.19511678901043,5.54171182106899,0.348473766773243,1
"MT1974",54.2702303273802,48.2864635323821,50.3612884903876,142.821821872568,0.878119058721083,6.54990673615754,0.233560907000289,1
"MT1975",43.4161842619041,38.6291708259056,40.2890307923101,32.9588819705925,-0.147537115488864,5.89668758744847,0.999999999999999,1
"MT1976",662.096809994038,849.841758169924,785.636100450046,593.259875470666,-0.133231949074305,9.54023013581935,0.608971485822259,1
"MT1977",119.394506720236,67.6010489453349,70.5058038865426,54.9314699509875,-0.536187297019933,6.6231059743129,0.365632787690903,1
"MT1979",10.854046065476,9.65729270647641,20.144515396155,43.94517596079,1.51109012841077,5.37578915830553,0.289134610932418,1
"MT1982",54.2702303273802,96.5729270647641,70.5058038865426,98.8766459117776,0.13127073490778,6.65745305988391,1,1
"MT1983",21.7080921309521,19.3145854129528,50.3612884903876,10.9862939901975,0.58887857575225,5.54153946742978,0.768638332390915,1
"MT1984",0,48.2864635323821,10.0722576980775,0,-2.00541314657847,5.17491753134126,0.341043923929301,1
"MT1986",10.854046065476,9.65729270647641,0,0,-3.15220433126913,4.6948982883686,0.500018315564786,1
"MT1987",43.4161842619041,38.6291708259056,40.2890307923101,32.9588819705925,-0.147537115488864,5.89668758744847,0.999999999999999,1
"MT1988",21.7080921309521,19.3145854129528,10.0722576980775,10.9862939901975,-0.880770507973641,5.18051626167575,0.687534337910457,1
"MT1990",21.7080921309521,0,30.2167730942326,10.9862939901975,0.950453989374391,5.18185375185576,0.69375873956644,1
"MT1991",32.5621381964281,67.6010489453349,60.4335461884651,65.9177639411851,0.296464979393867,6.27831356723958,0.831879637811703,1
"MT1992",10.854046065476,48.2864635323821,20.144515396155,54.9314699509875,0.264896261312396,5.76484945403441,1,1
"MT1993",21.7080921309521,9.65729270647641,0,21.972587980395,-0.494007295572697,5.07601854472357,1,1
"MT1994",0,9.65729270647641,20.144515396155,0,0.881389387779611,4.83081278778598,1,1
"MT1995",54.2702303273802,28.9718781194292,30.2167730942326,54.9314699509875,0.0389616472451324,5.96174811952782,1,1
"MT1997",32.5621381964281,28.9718781194292,30.2167730942326,43.94517596079,0.252815981636145,5.76698189351331,1,1
"MT1998",32.5621381964281,9.65729270647641,20.144515396155,10.9862939901975,-0.350248845604002,5.28144376422538,0.999999999999997,1
"MT1999",0,19.3145854129528,10.0722576980775,0,-0.81241277003056,4.83012105969376,1,1
"MT2000",10.854046065476,9.65729270647641,0,0,-3.15220433126913,4.6948982883686,0.500018315564786,1
"MT2002",0,0,10.0722576980775,10.9862939901975,3.18792313759776,4.69578564395838,0.500018315564786,1
"MT2003",10.854046065476,19.3145854129528,20.144515396155,0,-0.494113320184169,5.07152227771511,0.999999999999862,1
"MT2004",32.5621381964281,77.2583416518113,10.0722576980775,10.9862939901975,-2.2800653328522,5.76020275734602,0.0283366389373847,0.469086252679679
"MT2005",0,19.3145854129528,20.144515396155,10.9862939901975,0.566929224376567,5.0717030007692,0.999999999999862,1
"MT2006",10.854046065476,28.9718781194292,0,21.972587980395,-0.876508713536133,5.18002693462073,0.69479344594291,1
"MT2007",0,9.65729270647641,20.144515396155,21.972587980395,1.80053024104037,5.07371192462584,0.375045786395983,1
"MT2008",21.7080921309521,38.6291708259056,20.144515396155,21.972587980395,-0.518184363384449,5.5415285033065,0.753951313556068,1
"MT2012",0,28.9718781194292,10.0722576980775,43.94517596079,0.757700251351028,5.37336352537032,0.765141225387745,1
"MT2013",0,9.65729270647641,10.0722576980775,21.972587980395,1.41314753174724,4.95864663393279,0.625027471837527,1
"MT2014",21.7080921309521,28.9718781194292,40.2890307923101,10.9862939901975,0.0373511711552442,5.54090093338155,1,1
"MT2015.1",0,9.65729270647641,0,10.9862939901975,0.0321580503459444,4.6950846529921,1,1
"MT2016",0,9.65729270647641,0,10.9862939901975,0.0321580503459444,4.6950846529921,1,1
"MT2019",0,19.3145854129528,10.0722576980775,0,-0.812462116065732,4.83012105969376,1,1
"MT2021",10.854046065476,9.65729270647641,10.0722576980775,10.9862939901975,0.0357188063286316,4.95846390001231,1,1
"MT2022",0,9.65729270647641,0,10.9862939901975,0.0321580503459444,4.6950846529921,1,1
"MT2023",10.854046065476,19.3145854129528,40.2890307923101,10.9862939901975,0.729191133894975,5.37125631827743,0.728512568222321,1
"MT2026",10.854046065476,0,10.0722576980775,0,0.0321365424693356,4.69559920884647,1,1
"MT2028",0,19.3145854129528,20.144515396155,0,0.0381544736953994,4.9552691488932,1,1
"MT2029",21.7080921309521,19.3145854129528,50.3612884903876,32.9588819705925,0.995315712859619,5.69529660572308,0.387801535684105,1
"MT2030",32.5621381964281,19.3145854129528,50.3612884903876,21.972587980395,0.504177624379469,5.69512728958852,0.774463629688854,1
"MT2031",32.5621381964281,67.6010489453349,30.2167730942326,65.9177639411851,-0.106897482413923,6.12732959037917,1,1
"MT2032",141.102598851188,193.145854129528,171.228380867318,98.8766459117776,-0.30127447017257,7.4327031318906,0.542034449678341,1
"MT2033",303.913289833329,338.005244726674,141.011607773085,153.808115862765,-1.12210575460273,7.9976618097771,0.000846721476231575,0.0409434398046189
"MT2034",108.54046065476,183.488561423052,40.2890307923101,120.849233892173,-0.888864572212807,7.07059932393225,0.104263763532028,0.861054676360004
"MT2035",32.5621381964281,38.6291708259056,10.0722576980775,21.972587980395,-1.11958761525891,5.5426227097854,0.343840133713598,1
"MT2036",21.7080921309521,28.9718781194292,50.3612884903876,21.972587980395,0.504189953877058,5.69342949235948,0.774463629688854,1
"MT2037",0,28.9718781194292,70.5058038865426,76.9040579313826,2.17075708784776,6.0174975657081,0.012752449094754,0.292907815145131
"MT2039",10.854046065476,19.3145854129528,30.2167730942326,0,0.0323272671172524,5.17805755612014,1,1
"MT2040",10.854046065476,28.9718781194292,110.794834678853,21.972587980395,1.66874090495816,6.01260071800752,0.105267061915846,0.863436773267604
"MT2041",97.6864145892843,67.6010489453349,110.794834678853,98.8766459117776,0.357085527295108,6.83494144690102,0.617952845051561,1
"MT2042",54.2702303273802,48.2864635323821,50.3612884903876,54.9314699509875,0.0392020653067027,6.18143946272264,1,1
"MT2042.1",54.2702303273802,67.6010489453349,10.0722576980775,10.9862939901975,-2.40723670255142,5.82971032942762,0.0129614352895766,0.29403255980984
"MT2043",10.854046065476,19.3145854129528,40.2890307923101,21.972587980395,0.981248833102137,5.45962677492519,0.507884605650557,1
"MT2044",21.7080921309521,9.65729270647641,10.0722576980775,21.972587980395,0.0370907819798835,5.18250542712981,1,1
"MT2045",10.854046065476,0,10.0722576980775,0,0.0321365424693356,4.69559920884647,1,1
"MT2045.1",10.854046065476,9.65729270647641,20.144515396155,10.9862939901975,0.566916892240587,5.07353101732052,0.999999999999862,1
"MT2046",0,9.65729270647641,0,10.9862939901975,0.0321580503459444,4.6950846529921,1,1
"MT2048",65.1242763928562,106.230219771241,50.3612884903876,21.972587980395,-1.21133152145327,6.36699284308664,0.0640302902393208,0.66294584099687
"MT2049",32.5621381964281,19.3145854129528,0,0,-4.37332981395241,5.07382636911716,0.0625228957137855,0.66294584099687
"MT2051",10.854046065476,9.65729270647641,0,10.9862939901975,-0.814063415709046,4.83335159161557,0.999999999999731,1
"MT2052",43.4161842619041,9.65729270647641,10.0722576980775,10.9862939901975,-1.19215834658229,5.28257351412434,0.475327206598504,1
"MT2053",10.854046065476,0,0,21.972587980395,0.883048583633171,4.83540801314436,1,1
"MT2054",21.7080921309521,38.6291708259056,30.2167730942326,10.9862939901975,-0.518156060953221,5.54026256997376,0.754911521921092,1
"MT2056",0,28.9718781194292,30.2167730942326,54.9314699509875,1.38711852505363,5.62139187964974,0.24450325463312,1
"MT2057",0,0,10.0722576980775,10.9862939901975,3.18792313759776,4.69578564395838,0.500018315564786,1
"MT2058",10.854046065476,9.65729270647641,20.144515396155,43.94517596079,1.51109012841077,5.37578915830553,0.289134610932418,1
"MT2059",21.7080921309521,28.9718781194292,30.2167730942326,21.972587980395,0.0382710874380991,5.54216721595299,1,1
"MT2060",43.4161842619041,38.6291708259056,50.3612884903876,21.972587980395,-0.147546286205457,5.89548078639932,0.999999999999999,1
"MT2061",21.7080921309521,48.2864635323821,30.2167730942326,43.94517596079,0.0388200952019731,5.83143188211768,1,1
"MT2062",65.1242763928562,115.887512477717,80.5780615846201,43.94517596079,-0.534862906655791,6.61487817966666,0.376294703907962,1
"MT2063",10.854046065476,28.9718781194292,0,10.9862939901975,-1.73054039966949,5.07217884155809,0.375045786395983,1
"MT2065",43.4161842619041,28.9718781194292,70.5058038865426,87.8903519215801,1.11191692322614,6.28381356262913,0.1339568819767,0.898732332807692
"MT2067",10.854046065476,9.65729270647641,0,0,-3.15220433126913,4.6948982883686,0.500018315564786,1
"MT2070",10.854046065476,9.65729270647641,0,0,-3.15220433126913,4.6948982883686,0.500018315564786,1
"MT2071",21.7080921309521,19.3145854129528,40.2890307923101,32.9588819705925,0.808822963477068,5.62168226115455,0.54891074151939,1
"MT2072",10.854046065476,19.3145854129528,10.0722576980775,0,-1.34389554292055,4.95643268989526,0.625027471837527,1
"MT2073",0,0,20.144515396155,10.9862939901975,3.71912122350972,4.83286646151686,0.250027473347021,1
"MT2074",21.7080921309521,19.3145854129528,40.2890307923101,21.972587980395,0.594582471220715,5.54280609927454,0.753951313556068,1
"MT2075",10.854046065476,0,10.0722576980775,0,0.0321365424693356,4.69559920884647,1,1
"MT2076",32.5621381964281,48.2864635323821,50.3612884903876,32.9588819705925,0.0389679606487687,5.95609124171366,1,1
"MT2077",0,9.65729270647641,50.3612884903876,10.9862939901975,2.35118126153852,5.27805816731667,0.166849065247809,0.996658109728886
"MT2078",32.5621381964281,19.3145854129528,30.2167730942326,10.9862939901975,-0.266825880451063,5.46055824903885,0.999999999999914,1
"MT2079",0,9.65729270647641,10.0722576980775,21.972587980395,1.41314753174724,4.95864663393279,0.625027471837527,1
"MT2080",32.5621381964281,19.3145854129528,20.144515396155,0,-1.1854158504466,5.27947634321108,0.453185091343254,1
"MT2081",21.7080921309521,28.9718781194292,60.4335461884651,32.9588819705925,0.855812578105852,5.83143734588214,0.424071017547391,1
"MT2082",119.394506720236,125.544805184193,181.300638565395,120.849233892173,0.309228282507321,7.30199637293764,0.600557281665907,1
